wv	R0	R1	R2
550.77	0.9879374714	0.9394910899	0.8718650751
551.17	0.9883048611	0.9393936415	0.8699393032
551.58	0.9889208625	0.939613584	0.8693816567
551.98	0.9894439977	0.9395526679	0.8691657077
552.39	0.9901678202	0.9399028155	0.8686339264
552.8	0.9911740773	0.9399501765	0.8669890669
553.2	0.9927203537	0.9401254715	0.8662341517
553.61	0.9944268776	0.94030088	0.8653513073
554.01	0.9953837663	0.9407623337	0.8649310169
554.42	0.9961231566	0.9406067964	0.8630449998
554.83	0.9953091389	0.9399528131	0.8606096948
555.23	0.9946538871	0.938215787	0.8579554999
555.64	0.9932706876	0.936794852	0.8544654733
556.04	0.9932607241	0.9360343588	0.8525404795
556.45	0.9932105051	0.9349651371	0.8509884791
556.85	0.9919611576	0.9336280252	0.8488114366
557.26	0.9919622601	0.9331763614	0.8475119947
557.66	0.9920553451	0.9325457871	0.8455379093
558.07	0.9922444508	0.931274655	0.8426717776
558.47	0.9904821288	0.9287775941	0.8378536348
558.88	0.989643126	0.9267112254	0.8340914974
559.28	0.9891839037	0.9244500793	0.8300691317
559.69	0.9874660963	0.9222249548	0.8264996975
560.09	0.9845002347	0.9196409266	0.8215995398
560.5	0.982170784	0.9171551367	0.8175668161
560.9	0.9817852295	0.9152299035	0.8135838664
561.31	0.9812052251	0.9137709536	0.8102086262
561.71	0.9816134423	0.9126314289	0.806770159
562.12	0.9819449574	0.9125931138	0.8031885469
562.52	0.9829227584	0.9127909825	0.8003783999
562.92	0.9820042365	0.911271523	0.795778949
563.33	0.9811519035	0.9097736151	0.7920167497
563.73	0.9820770767	0.909701729	0.7890263977
564.14	0.9826966994	0.9093099341	0.7856954068
564.54	0.9822535812	0.9077859627	0.7817695803
564.94	0.9819694606	0.9071645625	0.7792130334
565.35	0.9830387244	0.9073031993	0.7768207667
565.75	0.9838705953	0.9072494642	0.7736002127
566.16	0.9837781393	0.9064263726	0.7701056578
566.56	0.9839965863	0.9059848136	0.7665630171
566.96	0.9847437407	0.9054639799	0.7636434057
567.37	0.986439872	0.9056092921	0.7607621462
567.77	0.986551549	0.9053439595	0.757727309
568.17	0.9861501886	0.9040967166	0.754508531
568.58	0.9857114443	0.9035535616	0.7510119136
568.98	0.9861388372	0.9032868556	0.7484347352
569.38	0.9868162183	0.9027854053	0.7461443304
569.79	0.9868176396	0.9027785444	0.7436555205
570.19	0.987394874	0.9027516864	0.7401641486
570.59	0.9859405628	0.900808547	0.7345286341
571	0.9849375372	0.8989842754	0.7293642979
571.4	0.9846042129	0.898421979	0.7254208157
571.8	0.9843210288	0.897900867	0.7205573564
572.2	0.9847977506	0.8977816473	0.7165229652
572.61	0.9847082094	0.8971568034	0.7116361807
573.01	0.9856497754	0.8967590634	0.7082916827
573.41	0.9856231473	0.8960456653	0.7039421298
573.81	0.9850747596	0.8949465092	0.6992258857
574.22	0.983237362	0.8926168567	0.6937006407
574.62	0.9821144427	0.8901557569	0.6879753357
575.02	0.9807677038	0.8883109146	0.682447398
575.42	0.9803365432	0.8868511518	0.6781787208
575.82	0.9789531424	0.8847321411	0.6731829422
576.23	0.9772843153	0.882690274	0.6675142061
576.63	0.9768398444	0.8806643211	0.6619460451
577.03	0.9763027271	0.8783313634	0.6576328675
577.43	0.9759242796	0.8760794982	0.6541676491
577.83	0.9749260049	0.874275567	0.6503961441
578.23	0.97390755	0.8721981607	0.6457430863
578.64	0.9731694957	0.8707185994	0.6413494251
579.04	0.9710695385	0.8681069264	0.6362070575
579.44	0.9701661162	0.8658021869	0.6318901755
579.84	0.9695517298	0.8642403578	0.6269121249
580.24	0.9689919984	0.8620742296	0.6223210526
580.64	0.9699291683	0.8610047093	0.6183366106
581.04	0.9698155928	0.8592449965	0.6142613929
581.45	0.9702960362	0.8582199828	0.611657216
581.85	0.970353695	0.8573631769	0.6086176306
582.25	0.9704596939	0.855785306	0.604989043
582.65	0.9706052075	0.85428386	0.6013395298
583.05	0.9698856353	0.8517117446	0.5975748899
583.45	0.9695224843	0.8500052959	0.5942936976
583.85	0.969040512	0.848625865	0.5900465236
584.25	0.9689928465	0.8477243904	0.5861748618
584.65	0.9689893274	0.8462286989	0.5825789077
585.05	0.9684732116	0.8440639111	0.5789956668
585.45	0.9672562277	0.8411047723	0.5748516871
585.85	0.9670834726	0.8390360421	0.5718426792
586.25	0.9657167959	0.8370093343	0.5682218296
586.65	0.9646699832	0.8344993511	0.5648594464
587.05	0.9642264783	0.8330761941	0.5618558692
587.45	0.9633841425	0.831326356	0.5592781301
587.85	0.9632215985	0.8310236259	0.5569367491
588.25	0.9626330885	0.8293183465	0.5533251821
588.65	0.9630722505	0.827535695	0.5505244341
589.05	0.9620883304	0.8260808484	0.5479180203
589.45	0.9612320534	0.8239388949	0.5451678579
589.85	0.9620447389	0.8226624032	0.5425343414
590.25	0.9621943704	0.8205914159	0.5399915344
590.65	0.9622212	0.8178752178	0.5376786319
591.05	0.9616461459	0.8153049565	0.5350442406
591.45	0.9603077486	0.8122019834	0.5322309273
591.85	0.9585385697	0.8089405533	0.5297254544
592.25	0.9576379832	0.8065935653	0.5279944746
592.65	0.9562927626	0.8034430276	0.526056503
593.04	0.9558580381	0.8008160036	0.525218103
593.44	0.9554128132	0.7984716661	0.5238031165
593.84	0.9552959414	0.796284327	0.5227354389
594.24	0.9538333733	0.7929140974	0.5213901299
594.64	0.9519562328	0.7881758573	0.5193476339
595.04	0.9497887118	0.7845184258	0.5177587403
595.44	0.9475670715	0.7802696287	0.5160179864
595.84	0.9453252642	0.7755899734	0.5141672556
596.23	0.9432241905	0.7709735117	0.5123264377
596.63	0.9408169984	0.7672575183	0.5105096784
597.03	0.9387943293	0.7628245653	0.5088186997
597.43	0.9366017805	0.7597396134	0.5075103245
597.83	0.9339675367	0.7557167174	0.5065722527
598.22	0.9332551764	0.7523851699	0.5056012924
598.62	0.9322734756	0.7485711332	0.5046096074
599.02	0.9314334527	0.7440809745	0.5036144742
599.42	0.9304974646	0.739961663	0.5026069892
599.82	0.9293134281	0.7361043293	0.501671891
600.21	0.9266690092	0.7310594897	0.5010578006
600.61	0.9233315408	0.7256291148	0.4995190564
601.01	0.9214816591	0.7211652522	0.4980363469
601.41	0.9198490614	0.7172234627	0.4972693968
601.8	0.9187746482	0.7129764456	0.4971416677
602.2	0.9169920056	0.7085323485	0.4971180182
602.6	0.9161288184	0.7043520298	0.4974348013
603	0.9139627772	0.6997374396	0.4975437173
603.39	0.9114096326	0.6940125601	0.4972121458
603.79	0.9085242804	0.6895204655	0.4972159385
604.19	0.9065058454	0.6844731486	0.4976030254
604.58	0.9047685368	0.6789544927	0.4973592509
604.98	0.9017505186	0.6732483885	0.4973936181
605.38	0.8999257099	0.668174893	0.4978091683
605.77	0.8969809065	0.6627121222	0.4976867923
606.17	0.8951273316	0.6575833039	0.4984447794
606.57	0.8926091832	0.6516913806	0.4982683909
606.96	0.8896490238	0.6462083051	0.4983144463
607.36	0.8878963967	0.6408851049	0.4993952681
607.76	0.8847722473	0.6352055771	0.5004117675
608.15	0.8822756084	0.6294562634	0.5016429897
608.55	0.8787782792	0.6235161584	0.501909947
608.95	0.8760510682	0.6180101945	0.5017914648
609.34	0.8725390846	0.6120202356	0.5014594618
609.74	0.8698313548	0.6067660309	0.5013443891
610.13	0.8677300483	0.6025004658	0.5021860987
610.53	0.865722526	0.597216281	0.5031228725
610.93	0.8619976611	0.5911661761	0.5031590137
611.32	0.8597167353	0.5862545376	0.5035848714
611.72	0.8566203964	0.580990041	0.5033848339
612.11	0.8528517382	0.5760014803	0.5029775873
612.51	0.8496707802	0.5713137153	0.5037899629
612.9	0.8460088937	0.567078541	0.5041677614
613.3	0.8424028794	0.5626221345	0.504873811
613.69	0.8397883612	0.5589698062	0.5056421872
614.09	0.8365380978	0.5550012798	0.5054091961
614.48	0.834151974	0.5515146706	0.505551284
614.88	0.83134142	0.5481440094	0.5052494328
615.27	0.8284257883	0.5447991825	0.5054008323
615.67	0.8252834035	0.5415722782	0.5065567955
616.06	0.8219328801	0.5392651886	0.5081311458
616.46	0.818702653	0.5366917042	0.5094037778
616.85	0.8148359934	0.5338099693	0.5105285168
617.25	0.8099198168	0.5316811399	0.511446906
617.64	0.8062552627	0.5305538916	0.5130749981
618.04	0.8017833221	0.5290914675	0.5146996591
618.43	0.7985508797	0.5281768042	0.5165893678
618.83	0.7950979354	0.5271432652	0.518486201
619.22	0.7914267959	0.5265545103	0.5197508319
619.62	0.7871756906	0.5259818479	0.5209073917
620.01	0.7826888445	0.5257165267	0.5222073013
620.4	0.7781366433	0.5256000536	0.5231469851
620.8	0.7736986775	0.52605622	0.5245883451
621.19	0.7690503108	0.5262679612	0.5252415475
621.59	0.7643003147	0.5272787089	0.5264163805
621.98	0.7603747055	0.5292186386	0.5282641326
622.37	0.7561249149	0.5317182707	0.5291739393
622.77	0.7526238447	0.533747427	0.5298242392
623.16	0.7490175896	0.5360084544	0.5311697331
623.55	0.745612392	0.5380397665	0.532320578
623.95	0.7428847982	0.5400875867	0.532794364
624.34	0.740571265	0.5430713381	0.533920215
624.73	0.7375238742	0.5463742931	0.5349103956
625.13	0.7339944173	0.5496694838	0.5359106608
625.52	0.7309350361	0.5536569364	0.5368156499
625.91	0.7286788881	0.5581103821	0.5384357373
626.31	0.7260549765	0.561786679	0.5392280721
626.7	0.72413555	0.5657745219	0.5400639161
627.09	0.7217474386	0.569589317	0.5405671224
627.49	0.7189535069	0.5728309489	0.5409011244
627.88	0.7159839211	0.5768010042	0.541343989
628.27	0.7138170095	0.580222434	0.541767016
628.66	0.7114814063	0.5834854724	0.5421462708
629.06	0.7094286868	0.5868896413	0.5425391647
629.45	0.707286064	0.5903789878	0.5431096698
629.84	0.7057758237	0.5943369163	0.5435793329
630.23	0.7041498297	0.5984920697	0.5445960142
630.63	0.7024773169	0.6023649484	0.5455705582
631.02	0.7015456557	0.605706574	0.5460843556
631.41	0.7011210892	0.6094403357	0.54715393
631.8	0.7005470494	0.6128637201	0.547998178
632.19	0.7004759108	0.6161668962	0.5491482697
632.59	0.6995245838	0.6184590603	0.5493248659
632.98	0.6990627484	0.6220007675	0.5501057855
633.37	0.6988165933	0.6257334537	0.551151032
633.76	0.6994790418	0.6299276749	0.5527818124
634.15	0.7011374619	0.6343750212	0.5544623003
634.54	0.7026487082	0.6376404147	0.5561126565
634.94	0.7037327	0.6411287463	0.5577953843
635.33	0.7056697174	0.6446477432	0.5583513758
635.72	0.7078992915	0.6483568805	0.5594741865
636.11	0.709962093	0.6524705053	0.5606572013
636.5	0.7113735376	0.6565039554	0.5615497099
636.89	0.713383317	0.6600313254	0.5616180157
637.28	0.7155261485	0.6639604607	0.5619777955
637.67	0.7165494293	0.6668638856	0.5614850286
638.06	0.7183753981	0.6702952951	0.5613051716
638.45	0.7207236071	0.6728288583	0.5607776027
638.85	0.7222844715	0.6749899916	0.5596006197
639.24	0.724387847	0.6781898077	0.5594854876
639.63	0.7271260741	0.680773061	0.5593400748
640.02	0.7307222151	0.6839891167	0.5603628121
640.41	0.7333677458	0.6866157949	0.5600283393
640.8	0.7353586279	0.6897326903	0.5597421653
641.19	0.7379561729	0.6935617627	0.5597169757
641.58	0.740815466	0.6970599373	0.5596293416
641.97	0.7439240584	0.7005448491	0.5603667908
642.36	0.7459576221	0.702563779	0.5608551492
642.75	0.7479278706	0.7043510994	0.5603594364
643.14	0.7502733271	0.7057315948	0.5603401153
643.53	0.7522557596	0.7070681008	0.5599181498
643.92	0.7551670281	0.7089281064	0.5601972402
644.31	0.7584849809	0.7112911832	0.5612441659
644.7	0.760647818	0.7127461577	0.5614226139
645.09	0.7625447617	0.7148320332	0.561653788
645.48	0.7644090742	0.71725352	0.5618788966
645.87	0.7666361657	0.7186048557	0.5614864694
646.26	0.7683127315	0.7194141981	0.561006621
646.65	0.7692744569	0.7196376395	0.5593841214
647.03	0.7707245027	0.7202008816	0.5590469043
647.42	0.7731032691	0.720894604	0.558557262
647.81	0.7750918461	0.7214600066	0.5581093683
648.2	0.7766676829	0.7220695722	0.5573697539
648.59	0.7772938098	0.722100951	0.5562309211
648.98	0.7795546453	0.7237497491	0.5556360157
649.37	0.7814397237	0.7244605127	0.5551115891
649.76	0.7835619191	0.7255556726	0.5545920077
650.15	0.7847452962	0.7265313515	0.5544449657
650.53	0.7858231528	0.7268141406	0.5538819851
650.92	0.7857156329	0.7265465652	0.5523200622
651.31	0.7858382562	0.7262051565	0.5509367686
651.7	0.7874990664	0.7274502389	0.5507678985
652.09	0.7898738867	0.728305911	0.5510003771
652.48	0.7912612866	0.7296432668	0.5508923732
652.86	0.7931402744	0.7316723227	0.550813274
653.25	0.7946831671	0.7333512151	0.5505140698
653.64	0.7963562657	0.7352153727	0.5506298087
654.03	0.7970491689	0.73598265	0.5510067979
654.42	0.7984942031	0.7368733733	0.550814174
654.8	0.8002004076	0.7377598487	0.5506930328
655.19	0.8009630114	0.7380102762	0.550057025
655.58	0.8009036397	0.7374043475	0.5489320259
655.97	0.8018128218	0.737816334	0.5484283469
656.36	0.8021756995	0.7382517806	0.5478774252
656.74	0.8033873781	0.7396342144	0.5471706588
657.13	0.8034935933	0.7403639895	0.5455340044
657.52	0.8050243906	0.7417284018	0.5454941743
657.9	0.8071631758	0.743436265	0.5455881804
658.29	0.8082343207	0.7441259331	0.5457230554
658.68	0.8084493094	0.7446919018	0.5451290857
659.07	0.8098165152	0.7454402786	0.5450657767
659.45	0.8111064385	0.7460041185	0.545233989
659.84	0.812469827	0.7457986786	0.5453173184
660.23	0.813503063	0.7460904293	0.5447754997
660.61	0.8144637355	0.7461272417	0.5434622758
661	0.8148458746	0.7464550993	0.5431345803
661.39	0.8158070397	0.747763811	0.543255763
661.77	0.8162972621	0.7480342277	0.5431734951
662.16	0.8169961011	0.7485430615	0.5424863349
662.55	0.8167748052	0.7484791597	0.5415030282
662.93	0.8165947312	0.747948795	0.5401410496
663.32	0.8170124381	0.7473170096	0.5389245541
663.7	0.8171861519	0.7464694276	0.5382736123
664.09	0.8174656458	0.7456134201	0.5368757243
664.48	0.816801703	0.7444760488	0.5357375086
664.86	0.816298994	0.742805555	0.5332808899
665.25	0.8166558556	0.7422403945	0.5321441989
665.63	0.8157271431	0.7411406022	0.5304220026
666.02	0.8146094163	0.7397615801	0.5287465003
666.41	0.8132234165	0.739038144	0.526834358
666.79	0.8116640023	0.7375001476	0.5251989115
667.18	0.8109064204	0.7370789669	0.5248151738
667.56	0.8099927088	0.7358273084	0.5230720284
667.95	0.8084941267	0.7333937731	0.5209272081
668.33	0.8082505846	0.7322959114	0.5194891664
668.72	0.8079004451	0.7310342854	0.5182575565
669.1	0.8085002951	0.7296408239	0.5171213201
669.49	0.8087149122	0.7285459729	0.516498138
669.87	0.8088241418	0.7279749032	0.5162721104
670.26	0.8091004213	0.7276063307	0.5160391196
670.64	0.8089266898	0.7271688996	0.5156543965
671.03	0.810110224	0.7273079103	0.5151618141
671.41	0.8102092814	0.727860898	0.5155725166
671.8	0.8104119617	0.7278065396	0.515871815
672.18	0.8104064789	0.7270845732	0.5156095559
672.57	0.8107682284	0.7268481535	0.5154121674
672.95	0.8111902222	0.7271254734	0.5150905529
673.34	0.8115323766	0.7268715055	0.5148888506
673.72	0.8109710664	0.7262856825	0.5135839864
674.1	0.810281396	0.7256949786	0.5132516392
674.49	0.8098448699	0.7255487152	0.5131131603
674.87	0.8096831508	0.726012774	0.5127689553
675.26	0.8097621802	0.7266526963	0.512642879
675.64	0.8088376816	0.7270793616	0.5128463226
676.02	0.8085372963	0.7272684912	0.5122694491
676.41	0.807717446	0.7263472184	0.5111132425
676.79	0.8078306779	0.7263334569	0.5098477153
677.17	0.8071134489	0.7259685395	0.5087014052
677.56	0.8050222035	0.7248804056	0.5074628718
677.94	0.8041999835	0.7238448969	0.5056596261
678.33	0.8024492021	0.7224499123	0.5032616405
678.71	0.801850231	0.7217292	0.5014394026
679.09	0.8001656857	0.7199320411	0.4992984786
679.48	0.7986357827	0.7181039926	0.4974210103
679.86	0.7974166187	0.7168092415	0.4953746954
680.24	0.7965671302	0.7148592338	0.494163413
680.62	0.7949251955	0.7126563809	0.4923804598
681.01	0.793268038	0.7102389571	0.4908067077
681.39	0.7906846968	0.7067890476	0.489519313
681.77	0.7875223429	0.7032277085	0.4874028331
682.16	0.784963432	0.6999994497	0.4847291685
682.54	0.7827329434	0.6975490978	0.4829784661
682.92	0.7807195731	0.6949966194	0.4817582531
683.3	0.7786612225	0.6927147386	0.4811440358
683.69	0.7758413975	0.6903582697	0.4797904707
684.07	0.7738992626	0.6879317215	0.4785597802
684.45	0.7711847393	0.6858497186	0.4780056206
684.83	0.7692049857	0.6837840535	0.477174328
685.21	0.7669098282	0.6819887141	0.4761282038
685.6	0.7660820044	0.6811489565	0.4755144526
685.98	0.7642456426	0.6793052866	0.4750456462
686.36	0.7629803166	0.6776138348	0.4743852905
686.74	0.7606819485	0.6759961085	0.4728878003
687.12	0.7594744226	0.6746383859	0.472276881
687.51	0.7577230571	0.6731651976	0.471530499
687.89	0.7560671508	0.6719150227	0.4705646638
688.27	0.7545013653	0.6710676866	0.4704993337
688.65	0.7532223088	0.6707411441	0.4707879599
689.03	0.7511292342	0.669462863	0.4710405934
689.41	0.7485428485	0.6685968732	0.4707286145
689.79	0.7459430396	0.6670629603	0.4703731279
690.18	0.7445872584	0.6658417885	0.4704494956
690.56	0.7440047195	0.6656555503	0.4704046314
690.94	0.7426214907	0.6642089244	0.4696898018
691.32	0.7406061827	0.6627531412	0.469509166
691.7	0.738998153	0.6610603074	0.4699582456
692.08	0.7356815111	0.65854243	0.46996926
692.46	0.7325038244	0.6559043425	0.4695721957
692.84	0.7292536549	0.6534082895	0.4690462227
693.22	0.7269246397	0.6505259624	0.4690544709
693.6	0.7241553223	0.6476824347	0.4687631576
693.98	0.7208529139	0.6449129069	0.4682894556
694.36	0.7187283614	0.6432260906	0.4679382153
694.74	0.7170735902	0.6410096734	0.4676005843
695.12	0.7141971759	0.6378099528	0.4666981434
695.5	0.7117192692	0.6348476924	0.4659184663
695.88	0.7093493079	0.6319255054	0.4653481687
696.26	0.7064277128	0.6288335573	0.464538933
696.64	0.7038925649	0.6262891364	0.4637232452
697.02	0.6999050686	0.6225694381	0.4631364775
697.4	0.6962749132	0.6195899541	0.46292128
697.78	0.6924228416	0.6157750455	0.4619218398
698.16	0.6888141043	0.6119845876	0.4606548018
698.54	0.685314234	0.6088111315	0.4595286406
698.92	0.6823335391	0.6059105998	0.4591813499
699.3	0.6796097948	0.6036109105	0.4586075981
699.68	0.6764253982	0.6018581328	0.4584299544
700.06	0.6738395814	0.6005498693	0.4586841892
700.44	0.6718357403	0.5990092096	0.4594651238
700.82	0.6691477016	0.5970544071	0.4597292177
701.2	0.6662370969	0.594572759	0.4598327657
701.58	0.6633117252	0.5931755171	0.4608826681
701.96	0.6604951785	0.5915185403	0.4613479751
702.33	0.6570984944	0.5893464656	0.4621494938
702.71	0.6542447826	0.5877321353	0.463243872
703.09	0.6510018961	0.585358797	0.4641191377
703.47	0.6478485192	0.5834196904	0.4640328085
703.85	0.6460232488	0.5814362955	0.4643918204
704.23	0.6442702939	0.5803687381	0.4656348921
704.61	0.6419464735	0.5793712468	0.4667917112
704.98	0.6397806687	0.5779596169	0.4674062092
705.36	0.6376366887	0.576772544	0.4683321204
705.74	0.6348465051	0.5742207656	0.4694107173
706.12	0.6317409127	0.5711095807	0.4698666319
706.5	0.6280785763	0.5680089402	0.4695991492
706.88	0.6246105474	0.5648649711	0.4692117546
707.25	0.6209825871	0.5612981582	0.4694327166
707.63	0.6173688373	0.5584612569	0.4695586563
708.01	0.6149233864	0.5551212083	0.4690297077
708.39	0.6115825458	0.5513731479	0.4689121297
708.76	0.6089004951	0.5485607374	0.4686634583
709.14	0.6067433552	0.5457364499	0.4687443448
709.52	0.6046827358	0.5432686542	0.4687763207
709.9	0.6024701155	0.5407291717	0.4692887594
710.27	0.599698519	0.5382985678	0.4695725044
710.65	0.5972036882	0.5351969031	0.4695597931
711.03	0.5952776844	0.5330212916	0.4705207357
711.41	0.5938285808	0.5310606583	0.4723258508
711.78	0.5925674702	0.5294729584	0.4729302046
712.16	0.5911342753	0.5275890709	0.473016076
712.54	0.5898422317	0.526092321	0.4736289854
712.91	0.5884787524	0.524043388	0.4738421718
713.29	0.5864588988	0.5218780875	0.4736258498
713.67	0.5849571337	0.5199129755	0.4727787322
714.04	0.5831926294	0.5181112383	0.4720483894
714.42	0.5815130581	0.5165223618	0.472111277
714.8	0.5812632132	0.5160903215	0.4718380841
715.17	0.5806688502	0.5154760301	0.4719039304
715.55	0.5799164496	0.51511218	0.4714228554
715.93	0.5790942825	0.5139449385	0.4711040846
716.3	0.578352084	0.5128625851	0.4713124906
716.68	0.5777165396	0.5120894931	0.4720215541
717.05	0.5771370156	0.5114162363	0.4726071504
717.43	0.5759974019	0.5104136982	0.4727873749
717.81	0.5749885638	0.5091769622	0.4724256129
718.18	0.573497737	0.5071564545	0.4726161307
718.56	0.57156027	0.5054205254	0.4728577561
718.93	0.5709598292	0.5045605414	0.4735962365
719.31	0.5706656175	0.5040390916	0.4749156039
719.68	0.5710534976	0.5041412361	0.4766005064
720.06	0.5716022543	0.5052793006	0.4788375291
720.43	0.5727569635	0.506208421	0.4802263587
720.81	0.5731704181	0.5067321699	0.4813200654
721.19	0.5730092049	0.5069176095	0.4827490529
721.56	0.5724147013	0.5067200597	0.484099643
721.94	0.5714527566	0.5062229874	0.4850436484
722.31	0.5694957615	0.5053206516	0.485884236
722.69	0.5686761779	0.5044561875	0.4870343118
723.06	0.5677616677	0.503972213	0.4877904713
723.43	0.5664072182	0.5035731641	0.4881232347
723.81	0.5657391206	0.502515019	0.4881756547
724.18	0.5648212093	0.5022666132	0.4881905853
724.56	0.5644691191	0.5026260931	0.4882984122
724.93	0.5650879658	0.5034707342	0.4894055065
725.31	0.5652255627	0.5042310019	0.490223257
725.68	0.564745988	0.5048425257	0.4906655944
726.06	0.5652256609	0.504797424	0.4906944488
726.43	0.5651185685	0.5036219057	0.4904291249
726.8	0.5649389174	0.5032988111	0.491401553
727.18	0.565029687	0.5031231819	0.4925164618
727.55	0.5644310074	0.5023513159	0.4927733116
727.93	0.5649393898	0.5022371608	0.4928149025
728.3	0.5657778618	0.501623888	0.492946118
728.67	0.5677465696	0.5022107017	0.4937186305
729.05	0.5691211928	0.5028946329	0.4942441256
729.42	0.5707397084	0.5029866814	0.494563019
729.8	0.5722583526	0.5041267501	0.4953446955
730.17	0.5736395677	0.5063708391	0.4963609089
730.54	0.5752270552	0.5075807753	0.4977119317
730.92	0.5764470574	0.5088053128	0.4988450448
731.29	0.5780316327	0.5104309072	0.4997130175
731.66	0.5792954374	0.511880537	0.500335649
732.03	0.5814501418	0.5135142484	0.5012112949
732.41	0.582538622	0.51559278	0.5022386783
732.78	0.5835826498	0.5180110791	0.5036064961
733.15	0.5857187424	0.5194834174	0.5043599491
733.53	0.588381142	0.5216443804	0.5051888695
